id,stock_cat_name,stock_item_name,stock_item_tag,order_date,account_name,account_trade,stock_item_vacant,stock_item_size,order_license,order_due_date,order_expiry_date,order_review_date,order_desc,order_sc_desc,order_break_date,order_price,order_price_psf,order_sc_pa,order_sc_psf,
,Blantyre,27,Workshop,,McHardy Flooring,,Occupied,765.00,,2016-06-17,2017-06-30,,Licence Fee,,,4068.00,5.32,,
,Blantyre,28,Workshop,,The Electric Heating Company Ltd,,Occupied,1174.00,,2016-12-01,2017-02-28,,Licence Fee,,,9036.00,7.70,,
,Blantyre,29,Workshop,,,,Vacant,1788.00,,,,,,,,,,,
,Blantyre,30-31,Workshop,,,,Vacant,5751.00,,,,,,,,,,,
,Blantyre,34,Workshop,,,,Vacant,150.00,,,,,,,,,,,
,Bolton,1,Office,,Meridian Office Supplies,,Occupied,231.00,,2016-06-01,2017-05-31,,Licence Fee,,,6708.00,29.04,,
,Bolton,2,Office,,Egerton Design & Advertising,,Occupied,195.00,,2016-12-01,2017-11-30,,Licence Fee,,,5748.00,29.48,,
,Bolton,3,Office,,,,Vacant,180.00,,,,,,,,,,,
,Bolton,4,Office,,Provident Finacial Management Services Limited,,Occupied,446.00,,2016-07-01,2017-06-30,,Licence Fee,,,13308.00,29.84,,
,Bolton,5,Office,,Provident Finacial Management Services Limited,,Occupied,331.00,,2016-07-01,2017-06-30,,Licence Fee,,,13308.00,40.21,,
,Bolton,6,Office,,Tata Steel UK Ltd,,Occupied,331.00,,2016-05-01,2017-04-30,,Licence Fee,,,11748.00,35.49,,
,Bolton,7,Office,,,,Vacant,356.00,,,,,,,,,,,
,Bolton,8Cowork01,Office,,Guardian Angels Training,,Occupied,36.00,,2015-12-01,2016-11-30,,Licence Fee,,,0.00,0.00,,
,Bolton,8Cowork02,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,8Cowork03,Office,,SOFT TECH SOLUTIONS PRIVATE LTD,,Occupied,36.00,,2016-09-01,2017-02-28,,Licence Fee,,,1128.00,31.33,,
,Bolton,8Cowork04,Office,,PRIDE RESOURCING SOLUTIONS LTD,,Occupied,36.00,,2016-09-01,2017-02-28,,Licence Fee,,,1128.00,31.33,,
,Bolton,8Cowork05,Office,,Gardener Denver Nash,,Occupied,36.00,,2016-12-01,2017-05-31,,Licence Fee,,,948.00,26.33,,
,Bolton,8Cowork06,Office,,Gardener Denver Nash,,Occupied,36.00,,2016-12-01,2017-05-31,,Licence Fee,,,948.00,26.33,,
,Bolton,9,Office,,Reparco Uk Ltd,,Occupied,161.00,,2017-01-01,2017-06-30,,Licence Fee,,,6228.00,38.68,,
,Bolton,10,Office,,Safe Life Health Safety & Enviromental Management,,Occupied,320.00,,2016-06-01,2017-05-31,,Licence Fee,,,7428.00,23.21,,
,Bolton,11,Office,,We Buy Cars 247,,Occupied,216.00,,2016-09-19,2017-09-30,,Licence Fee,,,2616.00,12.11,,
,Bolton,12,Office,,JM Wealth Management,,Occupied,206.00,,2016-12-01,2017-11-30,,Licence Fee,,,5400.00,26.21,,
,Bolton,13,Office,,Alveria Claim Group Ltd,,Occupied,171.00,,2016-06-01,2018-03-31,,Licence Fee,,,5424.00,31.72,,
,Bolton,14,Office,,Pharmacist Now,,Occupied,225.00,,2016-04-01,2017-03-31,,Licence Fee,,,8868.00,39.41,,
,Bolton,15Cowork01,Office,,Prime Pay and Tax Ltd,,Occupied,36.00,,2016-06-13,2017-06-30,,Licence Fee,,,828.00,23.00,,
,Bolton,15Cowork02,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,15Cowork03,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,15Cowork04,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,15Cowork05,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,15Cowork06,Office,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,16,Office,,,,Vacant,301.00,,,,,,,,,,,
,Bolton,17,Office,,,,Vacant,291.00,,,,,,,,,,,
,Bolton,18,Office,,Advance Satellite Services Ltd,,Occupied,231.00,,2016-01-11,2017-01-31,,Licence Fee,,,3828.00,16.57,,
,Bolton,19,Office,,Keywood Olley Associates Limited,,Occupied,581.00,,2016-05-01,2018-01-31,,Licence Fee,,,19356.00,33.31,,
,Bolton,20,Office,,Raise The Youth,,Occupied,295.00,,2016-07-01,2018-06-30,,Licence Fee,,,8148.00,27.62,,
,Bolton,21,Office,,,,Vacant,291.00,,,,,,,,,,,
,Bolton,22,Office,,JJLC Engineering Design Services Ltd,,Occupied,350.00,,2016-02-01,2017-03-31,,Licence Fee,,,10428.00,29.79,,
,Bolton,23,Office,,Uber Britannia Limited,,Occupied,350.00,,2016-05-01,2017-04-30,,Licence Fee,,,10188.00,29.11,,
,Bolton,24,Office,,,,Vacant,551.00,,,,,,,,,,,
,Bolton,25,Office,,Goodwin Barrett,,Occupied,191.00,,2016-11-01,2017-04-30,,Licence Fee,,,8112.00,42.47,,
,Bolton,26,Office,,Goodwin Barrett,,Occupied,341.00,,2016-11-01,2017-04-30,,Licence Fee,,,6300.00,18.48,,
,Bolton,27,Office,,Goodwin Barrett,,Occupied,186.00,,2016-11-01,2017-04-30,,Licence Fee,,,8892.00,47.81,,
,Bolton,28,Office,,Goodwin Barrett,,Occupied,171.00,,2016-11-01,2017-04-30,,Licence Fee,,,8796.00,51.44,,
,Bolton,29,Office,,Goodwin Barrett,,Occupied,280.00,,2016-11-01,2017-04-30,,Licence Fee,,,8796.00,31.41,,
,Bolton,30,Office,,Goodwin Barrett,,Occupied,320.00,,2016-11-01,2017-04-30,,Licence Fee,,,8796.00,27.49,,
,Bolton,31,Office,,Professional Medical Record Services,,Occupied,191.00,,2017-02-01,2017-07-31,,Licence Fee,,,5400.00,28.27,,
,Bolton,32,Office,,Acquire Business Sales Ltd,,Occupied,216.00,,2017-01-01,2017-12-31,,Licence Fee,,,6468.00,29.94,,
,Bolton,33,Office,,Omid Monji,,Occupied,140.00,,2016-10-05,2018-01-31,,Licence Fee,,,5232.00,37.37,,
,Bolton,34,Office,,SL Telemarketing (Bolton) Ltd,,Occupied,110.00,,2017-02-01,2017-04-30,,Licence Fee,,,3228.00,29.35,,
,Bolton,35,Office,,Skye Utilities,,Occupied,161.00,,2016-11-01,2017-10-31,,Licence Fee,,,5148.00,31.98,,
,Bolton,36,Office,,Geo-Info,,Occupied,165.00,,2016-03-01,2017-02-28,,Licence Fee,,,5628.00,34.11,,
,Bolton,37,Office,,Bolton Physiotherapy,,Occupied,156.00,,2016-09-12,2017-09-30,,Licence Fee,,,5388.00,34.54,,
,Bolton,38,Office,,One Life Review,,Occupied,235.00,,2016-10-05,2017-10-31,,Licence Fee,,,6576.00,27.98,,
,Bolton,39,Office,,,,Vacant,235.00,,,,,,,,,,,
,Bolton,40,Office,,,,Vacant,231.00,,,,,,,,,,,
,Bolton,41,Office,,M.T.R.P. Ltd,,Occupied,311.00,,2016-09-01,2018-06-30,,Licence Fee,,,9672.00,31.10,,
,Bolton,42,Office,,Trusted Car Buyers Limited,,Occupied,163.00,,2017-01-01,2017-03-31,,Licence Fee,,,6168.00,37.84,,
,Bolton,43,Office,,Goodwin Barrett,,Occupied,180.00,,2016-11-01,2017-04-30,,Licence Fee,,,6672.00,37.07,,
,Bolton,44,Office,,,,Vacant,280.00,,,,,,,,,,,
,Bolton,45,Office,,Goodwin Barrett,,Occupied,301.00,,2016-11-01,2017-04-30,,Licence Fee,,,10308.00,34.25,,
,Bolton,46,Office,,Martin Cooper/Simon Lambert,,Occupied,165.00,,2016-06-01,2017-05-31,,Licence Fee,,,5628.00,34.11,,
,Bolton,47,Office,,Goodwin Barrett,,Occupied,121.00,,2016-11-01,2017-04-30,,Licence Fee,,,4032.00,33.32,,
,Bolton,48,Office,,Goodwin Barrett.,,Occupied,241.00,,2016-10-11,2017-04-30,,Licence Fee,,,8856.00,36.75,,
,Bolton,49,Office,,,,Vacant,161.00,,,,,,,,,,,
,Bolton,50,Workshop,,,,Vacant,1652.00,,,,,,,,,,,
,Bolton,51,Workshop,,Kurt McDonough,,Occupied,1000.00,,2016-08-01,2017-07-31,,Licence Fee,,,8748.00,8.75,,
,Bolton,53,Workshop,,Advanced Materials Cutting,,Occupied,1451.00,,2016-08-01,2017-07-31,,Licence Fee,,,17148.00,11.82,,
,Bolton,54,Workshop,,Bind-A-Tex Ltd,,Occupied,1501.00,,2016-08-01,2017-07-31,,Licence Fee,,,17388.00,11.58,,
,Bolton,55,Workshop,,Taylor Temple Limited t/a The Print Room,,Occupied,1301.00,,2016-05-01,2017-04-30,,Licence Fee,,,14508.00,11.15,,
,Bolton,56,Workshop,,Arboles UK Ltd,,Occupied,1301.00,,2016-05-01,2017-04-30,,Licence Fee,,,13248.00,10.18,,
,Bolton,57,Workshop,,Fine Fresh Foods Ltd,,Occupied,1000.00,,2016-05-01,2017-04-30,,Licence Fee,,,9588.00,9.59,,
,Bolton,58,Workshop,,AMS Electrical (UK Ltd),,Occupied,1000.00,,2016-08-01,2017-07-31,,Licence Fee,,,8748.00,8.75,,
,Bolton,59,Workshop,,Ammeraal Beltech Ltd,,Occupied,1000.00,,2016-05-01,2017-04-30,,Licence Fee,,,10692.00,10.69,,
,Bolton,60,Workshop,,,,Vacant,961.00,,,,,,,,,,,
,Bolton,61,Workshop,,,,Vacant,1000.00,,,,,,,,,,,
,Bolton,62,Workshop,,,,Vacant,1000.00,,,,,,,,,,,
,Bolton,Cafe,Workshop,,Lisa Handley - LJ's Sandwich Bar,,Occupied,501.00,,2016-05-01,2017-04-30,,Licence Fee,,,12588.00,25.13,,
,Bolton,Storage 1,Storage,,Angela Neat,,Occupied,76.00,,2016-02-01,2017-01-31,,Licence Fee,,,480.00,6.32,,
,Bolton,Storage 2,Storage,,Angela Neat,,Occupied,101.00,,2015-11-01,2017-10-31,,Licence Fee,,,828.00,8.20,,
,Bolton,Storage 3,Storage,,Advance Satellite Service Ltd,,Occupied,76.00,,2016-01-11,2017-01-31,,Licence Fee,,,588.00,7.74,,
,Bolton,Storage 4,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 5,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 6,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 7,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 8,Storage,,,,Vacant,61.00,,,,,,,,,,,
,Bolton,Storage 9,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 10,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 11,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 12,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 13,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 14,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 15,Storage,,P J H Group Ltd,,Occupied,125.00,,2016-02-01,2017-01-31,,Licence Fee,,,1668.00,13.34,,
,Bolton,Storage 16,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 17,Storage,,Guardian Angels Training,,Occupied,51.00,,2015-10-16,2016-12-31,,Licence Fee,,,720.00,14.12,,
,Bolton,Storage 18,Storage,,PJH Group,,Occupied,51.00,,2016-02-01,2017-01-31,,Licence Fee,,,948.00,18.59,,
,Bolton,Storage 19,Storage,,,,Vacant,101.00,,,,,,,,,,,
,Bolton,Storage 20,Storage,,,,Vacant,125.00,,,,,,,,,,,
,Bolton,Storage 21,Storage,,,,Vacant,125.00,,,,,,,,,,,
,Bolton,Storage 22,Storage,,,,Vacant,36.00,,,,,,,,,,,
,Bolton,Storage 101,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 102,Storage,,Preti Patel,,Occupied,51.00,,2016-02-01,2017-01-31,,Licence Fee,,,468.00,9.18,,
,Bolton,Storage 103,Storage,,Janice Rothwell,,Occupied,51.00,,2016-09-23,2017-08-31,,Licence Fee,,,828.00,16.24,,
,Bolton,Storage 104,Storage,,,,Vacant,101.00,,,,,,,,,,,
,Bolton,Storage 105,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 106,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 107,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 108,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 109,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 110,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 111,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 112,Storage,,,,Vacant,150.00,,,,,,,,,,,
,Bolton,Storage 113,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 114,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 115,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 116,Storage,,Duval FM Limited,,Occupied,51.00,,2016-02-01,2017-01-31,,Licence Fee,,,948.00,18.59,,
,Bolton,Storage 117,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 118,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 119,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 120,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 121,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 122,Storage,,Meridian Office Supplies,,Occupied,25.00,,2016-06-01,2017-05-31,,Licence Fee,,,240.00,9.60,,
,Bolton,Storage 123,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 124,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 125,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 126,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 127,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 128,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 129,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 130,Storage,,Michael McCloughlin,,Occupied,25.00,,2016-02-01,2017-01-31,,Licence Fee,,,468.00,18.72,,
,Bolton,Storage 131,Storage,,Boiler Parts Ltd,,Occupied,101.00,,2016-05-01,2017-04-30,,Licence Fee,,,708.00,7.01,,
,Bolton,Storage 132,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 133,Storage,,,,Vacant,76.00,,,,,,,,,,,
,Bolton,Storage 134,Storage,,,,Vacant,51.00,,,,,,,,,,,
,Bolton,Storage 135,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Bolton,Storage 136,Storage,,,,Vacant,25.00,,,,,,,,,,,
,Borehamwood,Studio 101/102,Office A,,,,Vacant,475.00,,,,,,,,,,,
,Borehamwood,Studio 110,Office A,,,,Vacant,320.00,,,,,,,,,,,
,Borehamwood,Studio 111,Office A,25/08/2016,Glen McManus Moortown Group Ltd,Construction,Occupied,610.00,Flexspace Standard Licence,2016-09-01,2017-08-31,2017-03-01,Licence Fee,,,14040.00,23.02,,
,Borehamwood,Studio 111,Office A,25/08/2016,Glen McManus Moortown Group Ltd,Construction,Occupied,,Flexspace Standard Licence,2016-09-01,2017-08-31,,Insurance,,,120.00,0.20,,
,Borehamwood,Studio 111,Office A,25/08/2016,Glen McManus Moortown Group Ltd,Construction,Occupied,,Flexspace Standard Licence,2016-09-01,2017-08-31,,Site Charge,,,3780.00,6.20,,
,Borehamwood,Studios 201,Office A,25/10/2016,Victor Lim Esq & VKL Transport Services Ltd,Transport & Distribution,Occupied,250.00,Flexspace Standard Licence,2013-05-01,2017-10-31,,Licence Fee,,,6144.00,24.58,,
,Borehamwood,Studios 201,Office A,25/10/2016,Victor Lim Esq & VKL Transport Services Ltd,Transport & Distribution,Occupied,,Flexspace Standard Licence,2013-05-01,2017-10-31,,Insurance,,,120.00,0.48,,
,Borehamwood,Studios 201,Office A,25/10/2016,Victor Lim Esq & VKL Transport Services Ltd,Transport & Distribution,Occupied,,Flexspace Standard Licence,2013-05-01,2017-10-31,,Site Charge,,,1560.00,6.24,,
,Borehamwood,Studios 202,Office A,12/07/2016,Elliot Esterson Trent Park Properties,Construction & Building,Occupied,400.00,Flexspace Standard Licence,2015-04-01,2017-04-30,,Licence Fee,,,9960.00,24.90,,
,Borehamwood,Studios 202,Office A,12/07/2016,Elliot Esterson Trent Park Properties,Construction & Building,Occupied,,Flexspace Standard Licence,2015-04-01,2017-04-30,,Insurance,,,120.00,0.30,,
,Borehamwood,Studios 202,Office A,12/07/2016,Elliot Esterson Trent Park Properties,Construction & Building,Occupied,,Flexspace Standard Licence,2015-04-01,2017-04-30,,,Site Charge,,,,2460.00,6.15
,Borehamwood,Studio 210,Office A,24/09/2015,Albert Mayer Esq & Acrow Recruitment Limited,Support & Services,Occupied,400.00,Flexspace Standard Licence,2013-09-01,2016-08-31,,Licence Fee,,,6108.00,15.27,,
,Borehamwood,Studio 210,Office A,24/09/2015,Albert Mayer Esq & Acrow Recruitment Limited,Support & Services,Occupied,,Flexspace Standard Licence,2013-09-01,2016-08-31,,Insurance,,,192.00,0.48,,
,Borehamwood,Studio 210,Office A,24/09/2015,Albert Mayer Esq & Acrow Recruitment Limited,Support & Services,Occupied,,Flexspace Standard Licence,2013-09-01,2016-08-31,,Site Charge,,,2787.12,6.97,,
,Borehamwood,Studio 211,Office A,,,,Vacant,200.00,,,,,,,,,,,
,Borehamwood,Studio 212,Office A,26/10/2015,Frederick Kimani Site Security Solutions,Security,Occupied,200.00,Flexspace Standard Licence,2014-10-01,2016-09-30,,Licence Fee,,,2940.00,14.70,,
,Borehamwood,Studio 212,Office A,26/10/2015,Frederick Kimani Site Security Solutions,Security,Occupied,,Flexspace Standard Licence,2014-10-01,2016-09-30,,Insurance,,,120.00,0.60,,
,Borehamwood,Studio 212,Office A,26/10/2015,Frederick Kimani Site Security Solutions,Security,Occupied,,Flexspace Standard Licence,2014-10-01,2016-09-30,,Site Charge,,,1740.00,8.70,,
,Borehamwood,Studio 301,Office D,07/10/2016,Frederick Kimani Site Security Solutions,Security,Occupied,400.00,Flexspace Standard Licence,2016-10-01,2017-09-30,2017-04-01,Licence Fee,,,4620.00,11.55,,
,Borehamwood,Studio 301,Office D,07/10/2016,Frederick Kimani Site Security Solutions,Security,Occupied,,Flexspace Standard Licence,2016-10-01,2017-09-30,,Insurance,,,120.00,0.30,,
,Borehamwood,Studio 301,Office D,07/10/2016,Frederick Kimani Site Security Solutions,Security,Occupied,,Flexspace Standard Licence,2016-10-01,2017-09-30,,Site Charge,,,2460.00,6.15,,
,Borehamwood,Studio 302,Office D,07/10/2016,Frederick Kimani Site Security Solutions,Security,Occupied,0.00,Flexspace Standard Licence,2016-10-01,2017-09-30,,,,,,,,
,Borehamwood,Studio 303,Office D,25/10/2016,Aldwyck Housing Group,Support & Services,Occupied,160.00,Flexspace Standard Licence,2013-10-01,2017-04-30,,Licence Fee,,,3876.00,24.23,,
,Borehamwood,Studio 303,Office D,25/10/2016,Aldwyck Housing Group,Support & Services,Occupied,,Flexspace Standard Licence,2013-10-01,2017-04-30,,Insurance,,,120.00,0.75,,
,Borehamwood,Studio 303,Office D,25/10/2016,Aldwyck Housing Group,Support & Services,Occupied,,Flexspace Standard Licence,2013-10-01,2017-04-30,,,Site Charge,,,,1020.00,6.38
,Borehamwood,Studio 304,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,163.00,Flexspace Standard Licence,2014-05-01,2016-12-31,,Licence Fee,,,2940.00,18.04,,
,Borehamwood,Studio 304,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,,Flexspace Standard Licence,2014-05-01,2016-12-31,,Insurance,,,60.00,0.37,,
,Borehamwood,Studio 304,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,,Flexspace Standard Licence,2014-05-01,2016-12-31,,,Site Charge,,,,1020.00,6.26
,Borehamwood,Studio 305,Flexspace Area,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Studios 310/311,Office A,03/06/2016,Frederick Ford International Timed Serv. Ltd,Transport & Distribution,Occupied,870.00,Flexspace Standard Licence,2011-02-01,2017-04-30,,Licence Fee,,,21744.00,24.99,,
,Borehamwood,Studios 310/311,Office A,03/06/2016,Frederick Ford International Timed Serv. Ltd,Transport & Distribution,Occupied,,Flexspace Standard Licence,2011-02-01,2017-04-30,,Insurance,,,180.00,0.21,,
,Borehamwood,Studios 310/311,Office A,03/06/2016,Frederick Ford International Timed Serv. Ltd,Transport & Distribution,Occupied,,Flexspace Standard Licence,2011-02-01,2017-04-30,,Site Charge,,,5304.00,6.10,,
,Borehamwood,Studios 320/321,Office A,03/06/2016,Frederick Ford International Timed Serv. Ltd,Transport & Distribution,Occupied,0.00,Flexspace Standard Licence,2011-02-01,2017-04-30,,,,,,,,
,Borehamwood,Studio 331/332,Office B,03/06/2016,eFlooring Supplies Ltd,Support & Services,Occupied,505.00,Flexspace Standard Licence,2011-10-01,2017-05-31,,Licence Fee,,,12564.00,24.88,,
,Borehamwood,Studio 331/332,Office B,03/06/2016,eFlooring Supplies Ltd,Support & Services,Occupied,,Flexspace Standard Licence,2011-10-01,2017-05-31,,Insurance,,,120.00,0.24,,
,Borehamwood,Studio 331/332,Office B,03/06/2016,eFlooring Supplies Ltd,Support & Services,Occupied,,Flexspace Standard Licence,2011-10-01,2017-05-31,,Site Charge,,,3120.00,6.18,,
,Borehamwood,Studio 333,Office D,14/08/2015,Blake Ezra Photography Ltd,Photography Services,Occupied,258.00,Flexspace Standard Licence,2014-02-01,2016-07-31,,Licence Fee,,,2580.00,10.00,,
,Borehamwood,Studio 333,Office D,14/08/2015,Blake Ezra Photography Ltd,Photography Services,Occupied,,Flexspace Standard Licence,2014-02-01,2016-07-31,,Insurance,,,180.00,0.70,,
,Borehamwood,Studio 333,Office D,14/08/2015,Blake Ezra Photography Ltd,Photography Services,Occupied,,Flexspace Standard Licence,2014-02-01,2016-07-31,,Site Charge,,,2469.00,9.57,,
,Borehamwood,Studio 401,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,485.00,Flexspace Standard Licence,2014-05-12,2016-12-31,,Licence Fee,,,8736.00,18.01,,
,Borehamwood,Studio 401,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,,Flexspace Standard Licence,2014-05-12,2016-12-31,,Insurance,,,120.00,0.25,,
,Borehamwood,Studio 401,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,,Flexspace Standard Licence,2014-05-12,2016-12-31,,,Site Charge,,,,2988.00,6.16
,Borehamwood,Studio 402,Office D,30/09/2016,Mr Chiabass Lawrence Interpost Global,Postal Services,Occupied,0.00,Flexspace Standard Licence,2014-05-12,2016-12-31,,,,,,,,
,Borehamwood,Studio 403,Office D,07/10/2016,Simon Phillips,,Occupied,305.00,Flexspace Standard Licence,2014-05-01,2016-12-31,2017-01-01,Licence Fee,,,3468.00,11.37,,
,Borehamwood,Studio 403,Office D,07/10/2016,Simon Phillips,,Occupied,,Flexspace Standard Licence,2014-05-01,2016-12-31,,Insurance,,,60.00,0.20,,
,Borehamwood,Studio 403,Office D,07/10/2016,Simon Phillips,,Occupied,,Flexspace Standard Licence,2014-05-01,2016-12-31,,,Site Charge,,,,1872.00,6.14
,Borehamwood,Studio 404,Office D,07/10/2016,Simon Phillips,,Occupied,0.00,Flexspace Standard Licence,2014-05-01,2016-12-31,,,,,,,,
,Borehamwood,Studio 405,Office D,07/10/2016,Simon Phillips,,Occupied,0.00,Flexspace Standard Licence,2014-05-01,2016-12-31,,,,,,,,
,Borehamwood,Studio 406,Office D,30/09/2016,Worldtech Software Solutions Ltd & Eric Joseph,General Retailers,Occupied,370.00,Flexspace Standard Licence,2015-01-01,2017-06-30,2017-01-01,Licence Fee,,,2460.00,6.65,,
,Borehamwood,Studio 406,Office D,30/09/2016,Worldtech Software Solutions Ltd & Eric Joseph,General Retailers,Occupied,,Flexspace Standard Licence,2015-01-01,2017-06-30,,Insurance,,,60.00,0.16,,
,Borehamwood,Studio 406,Office D,30/09/2016,Worldtech Software Solutions Ltd & Eric Joseph,General Retailers,Occupied,,Flexspace Standard Licence,2015-01-01,2017-06-30,,Site Charge,,,2280.00,6.16,,
,Borehamwood,Studio 407,Office D,30/09/2016,Worldtech Software Solutions Ltd & Eric Joseph,General Retailers,Occupied,0.00,Flexspace Standard Licence,2015-01-01,2017-06-30,,,,,,,,
,Borehamwood,Studio 408,Office D,07/10/2016,Jean Christopher Tranquille & Advencare Ltd,Support & Services,Occupied,460.00,Flexspace Standard Licence,2014-09-01,2017-08-31,,Licence Fee,,,6900.00,15.00,,
,Borehamwood,Studio 408,Office D,07/10/2016,Jean Christopher Tranquille & Advencare Ltd,Support & Services,Occupied,,Flexspace Standard Licence,2014-09-01,2017-08-31,,Insurance,,,120.00,0.26,,
,Borehamwood,Studio 408,Office D,07/10/2016,Jean Christopher Tranquille & Advencare Ltd,Support & Services,Occupied,,Flexspace Standard Licence,2014-09-01,2017-08-31,,Site Charge,,,2820.00,6.13,,
,Borehamwood,Studio 500,Office B,,,,Vacant,2300.00,,,,,,,,,,,
,Borehamwood,Studio 501,Office B,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Studio 502,Office B,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Studio 503,Film/Sound Stage,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Studio 2000 'The Stage',Film/Sound Stage,10/05/2016,Mark Brennan Location Lighting London Ltd,General Retailers,Occupied,8400.00,Flexspace Standard Licence,2007-07-30,2016-09-30,,Studio 2000,,,60000.00,7.14,,
,Borehamwood,Rm 610 'Camera Rm',Film/Sound Stage,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Rm 620 'Hair & Make Up',Film/Sound Stage,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,Rm 622 'Dressing Rm1',Film/Sound Stage,,,,Vacant,0.00,,,,,,,,,,,
,Borehamwood,S710/712,Office B,07/10/2016,Brent Cross Office Furniture Ltd,General retailers,Occupied,300.00,Flexspace Standard Licence,2016-11-01,2017-10-31,2017-05-01,Licence Fee,,,6732.00,22.44,,
,Borehamwood,S710/712,Office B,07/10/2016,Brent Cross Office Furniture Ltd,General retailers,Occupied,,Flexspace Standard Licence,2016-11-01,2017-10-31,,Insurance,,,120.00,0.40,,
,Borehamwood,S710/712,Office B,07/10/2016,Brent Cross Office Furniture Ltd,General retailers,Occupied,,Flexspace Standard Licence,2016-11-01,2017-10-31,,Site Charge,,,1860.00,6.20,,
,Borehamwood,S713/714,Office B,,,,Vacant,400.00,,,,,,,,,,,
,Borehamwood,S715/718,Office B,07/10/2016,David Share Esq & Cobra Systems UK Limited,Support & Services,Occupied,550.00,Flexspace Standard Licence,2010-03-01,2017-10-31,,Licence Fee,,,8244.00,14.99,,
,Borehamwood,S715/718,Office B,07/10/2016,David Share Esq & Cobra Systems UK Limited,Support & Services,Occupied,,Flexspace Standard Licence,2010-03-01,2017-10-31,,Insurance,,,120.00,0.22,,
,Borehamwood,S715/718,Office B,07/10/2016,David Share Esq & Cobra Systems UK Limited,Support & Services,Occupied,,Flexspace Standard Licence,2010-03-01,2017-10-31,,Site Charge,,,3120.00,5.67,,
,Borehamwood,Studio 720,Studio,10/05/2016,Mark Brennan Location Lighting London Ltd,General Retailers,Occupied,400.00,Flexspace Standard Licence,2007-07-30,2016-09-30,,,,,,,,
